액터번호,이미지캡션(국문),이미지캡션(영문)
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a collar-tshirt, and a pair of cotton-shorts on front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a collar-tshirt, and a pair of cotton-shorts on left front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a collar-tshirt, and a pair of cotton-shorts on right back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a collar-tshirt, and a pair of cotton-shorts on back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a collar-tshirt, and a pair of cotton-shorts on left back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a collar-tshirt, and a pair of cotton-shorts on right front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An teenager women is taking position on white backround; facing both fists together, wearing a collar-tshirt, and a pair of cotton-shorts on front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An teenager women is taking position on white backround; facing both fists together, wearing a collar-tshirt, and a pair of cotton-shorts on left front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An teenager women is taking position on white backround; facing both fists together, wearing a collar-tshirt, and a pair of cotton-shorts on right back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An teenager women is taking position on white backround; facing both fists together, wearing a collar-tshirt, and a pair of cotton-shorts on back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An teenager women is taking position on white backround; facing both fists together, wearing a collar-tshirt, and a pair of cotton-shorts on left back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An teenager women is taking position on white backround; facing both fists together, wearing a collar-tshirt, and a pair of cotton-shorts on right front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An teenager women is taking position on white backround; folding right arm, wearing a collar-tshirt, and a pair of cotton-shorts on front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An teenager women is taking position on white backround; folding right arm, wearing a collar-tshirt, and a pair of cotton-shorts on left front view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An teenager women is taking position on white backround; folding right arm, wearing a collar-tshirt, and a pair of cotton-shorts on right back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An teenager women is taking position on white backround; folding right arm, wearing a collar-tshirt, and a pair of cotton-shorts on back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An teenager women is taking position on white backround; folding right arm, wearing a collar-tshirt, and a pair of cotton-shorts on left back view."
0269,흰색 배경에서 10대 여자가 반팔카라티와 면반바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An teenager women is taking position on white backround; folding right arm, wearing a collar-tshirt, and a pair of cotton-shorts on right front view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An teenager women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An teenager women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An teenager women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An teenager women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An teenager women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An teenager women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0271,흰색 배경에서 10대 여자가 반팔셔츠와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An teenager women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
